# https://wikirate.org/?filter%5Bcompany_name%5D=&mark=Global+Reporting+Initiative%2BFuel+consumption+from+non-renewable+sources%2C+GRI+302-1-a+%28formerly+G4-EN3-a%29%2BAnswer&format=csv&view=titled&limit=5000
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2024-04-07 21:29:38 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page
https://wikirate.org/~3541580,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo EULEN,2015,154107,https://wikirate.org/~3541480
https://wikirate.org/~2762606,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",SK Telecom,2015,146000,https://wikirate.org/~2761855
https://wikirate.org/~5349309,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ingenio Providencia,2015,137410.928,https://wikirate.org/~5349104
https://wikirate.org/~5359993,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Metro de Medellin,2015,136861,https://wikirate.org/~5359987
https://wikirate.org/~2487417,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Geberit,2015,124100,https://wikirate.org/~2316015
https://wikirate.org/~2461352,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco Sabadell,2015,100184,https://wikirate.org/~2315936
https://wikirate.org/~2529831,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Wesizwe Platinum Limited,2015,78568.19,https://wikirate.org/~2318999
https://wikirate.org/~4054777,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Industrias Haceb,2015,69302.82,https://wikirate.org/~4054708
https://wikirate.org/~4057333,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Isagen,2015,68780,https://wikirate.org/~5352670
https://wikirate.org/~4035440,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Familia,2015,67798,https://wikirate.org/~4035361
https://wikirate.org/~5639129,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Compensar,2015,64567,https://wikirate.org/~4049683
https://wikirate.org/~2498605,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grand & Toy,2015,39840.4284,https://wikirate.org/~2497953
https://wikirate.org/~2693342,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",KMG International,2015,27395,https://wikirate.org/~2433419
https://wikirate.org/~2499403,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Industrial Development Corporation (IDC),2015,25269,https://wikirate.org/~2499320
https://wikirate.org/~3560215,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Fleury,2015,23824.54,https://wikirate.org/~2659835
https://wikirate.org/~1020068,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Julius Baer Group,2015,18457.2,https://wikirate.org/~3563482
https://wikirate.org/~2514793,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Borusan,2015,16119,https://wikirate.org/~2313989
https://wikirate.org/~2534955,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banca Intesa Beograd,2015,12419,https://wikirate.org/~2433071
https://wikirate.org/~5639086,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Caracol Television S.A.,2015,10029.20,https://wikirate.org/~5637454
https://wikirate.org/~3608978,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","Edelman (Daniel J. Edelman Holdings, Inc.)",2015,9756,https://wikirate.org/~3364657
https://wikirate.org/~4055343,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Plasticaucho Colombia,2015,9557,https://wikirate.org/~4054851
https://wikirate.org/~5994991,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Moncler,2015,7863,https://wikirate.org/~5273880
https://wikirate.org/~4036592,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Surtigas,2015,7853,https://wikirate.org/~5624679
https://wikirate.org/~4057398,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Organizacion Terpel S.A.,2015,7776.27,https://wikirate.org/~4057295
https://wikirate.org/~3485594,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Itaipu Binacional,2015,5447,https://wikirate.org/~3485566
https://wikirate.org/~4049007,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Sura,2015,4573.9,https://wikirate.org/~4042997
https://wikirate.org/~2760475,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo de Inversiones Suramericana SA,2015,4573,https://wikirate.org/~2667225
https://wikirate.org/~1027200,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Banco Popular,2015,3264,https://wikirate.org/~1027134
https://wikirate.org/~4041672,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ETB - Empresa de Telecomunicaciones de Bogota,2015,3141,https://wikirate.org/~4041523
https://wikirate.org/~2483088,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ATRESMEDIA,2015,1812.73,https://wikirate.org/~2456816
https://wikirate.org/~2342099,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CAE,2015,1077,https://wikirate.org/~2319510
https://wikirate.org/~5351167,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Seguridad Atlas,2015,1025.81,https://wikirate.org/~3615844
https://wikirate.org/~2846911,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Alpina Foods,2015,990.648,https://wikirate.org/~2719032
https://wikirate.org/~2527637,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Trelleborg AB,2015,942,https://wikirate.org/~2433778
https://wikirate.org/~4040243,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Emgesa S.A. Esp,2015,407.127 ,https://wikirate.org/~2666975
https://wikirate.org/~4036919,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Empresa de Energia del Quindio S.A. E.S.P,2015,316.31,https://wikirate.org/~4036861
https://wikirate.org/~4042863,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Geocol Consultores S.A.,2015,221.752,https://wikirate.org/~4042848
https://wikirate.org/~4046629,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Equion Energia Limited,2015,38.2757256,https://wikirate.org/~4043811
https://wikirate.org/~2457989,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bankia,2015,32.364,https://wikirate.org/~2315952
https://wikirate.org/~2485377,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Finbond,2015,29,https://wikirate.org/~2329647
https://wikirate.org/~4047185,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Findeter,2015,24.82,https://wikirate.org/~4044760
https://wikirate.org/~4041836,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Gases de Occidente,2015,6.272,https://wikirate.org/~4039680
https://wikirate.org/~4045159,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Zona Franca de Barranquilla,2015,3.041,https://wikirate.org/~4030524
https://wikirate.org/~2466081,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Coca-Cola Icecek,2015,2.122327,https://wikirate.org/~2437993
https://wikirate.org/~2462384,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Aksa Akrilik,2015,0.35172,https://wikirate.org/~2313951
https://wikirate.org/~1008070,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ABN AMRO Holding,2015,0,https://wikirate.org/~1007407
https://wikirate.org/~4046898,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Electricaribe,2015,0,https://wikirate.org/~4045945
https://wikirate.org/~4043332,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Efigas Gas Natural,2015,0,https://wikirate.org/~4042460
https://wikirate.org/~2506564,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Tsogo Sun,2015,Unknown,https://wikirate.org/~2506255
https://wikirate.org/~2508106,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Tiger Brands,2015,Unknown,https://wikirate.org/~2314509
https://wikirate.org/~2508813,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Akcansa,2015,Unknown,https://wikirate.org/~2508308
https://wikirate.org/~2505553,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bukit Asam,2015,Unknown,https://wikirate.org/~2504609
https://wikirate.org/~2535803,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",TSRC Corporation,2015,Unknown,https://wikirate.org/~2494883
https://wikirate.org/~2480990,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",UOL Group Limited,2015,Unknown,https://wikirate.org/~2480852
https://wikirate.org/~2752105,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Samsung Heavy Industries,2015,Unknown,https://wikirate.org/~2721294
https://wikirate.org/~2465122,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","ScinoPharm Taiwan, Ltd",2015,Unknown,https://wikirate.org/~2464596
https://wikirate.org/~2568724,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cargills (Ceylon) PLC,2015,Unknown,https://wikirate.org/~2433142
https://wikirate.org/~2630151,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cementarnica USJE AD Skopje,2015,Unknown,https://wikirate.org/~2553460
https://wikirate.org/~2614877,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Edinburgh International,2015,Unknown,https://wikirate.org/~2433256
https://wikirate.org/~2561536,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Fosun Group,2015,Unknown,https://wikirate.org/~2433300
https://wikirate.org/~2606822,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Hayleys PLC,2015,Unknown,https://wikirate.org/~2433339
https://wikirate.org/~2669686,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",John Keells Holdings PLC,2015,Unknown,https://wikirate.org/~2433394
https://wikirate.org/~2557591,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PROFI-SEC Security Group,2015,Unknown,https://wikirate.org/~2433543
https://wikirate.org/~2559468,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",RELX Group plc,2015,Unknown,https://wikirate.org/~2559274
https://wikirate.org/~3573143,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","KEPCO Engineering & Construction Company, Inc.",2015,Unknown,https://wikirate.org/~3572921
https://wikirate.org/~3524028,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Manuelita,2015,Unknown,https://wikirate.org/~3492033
https://wikirate.org/~2761079,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Amorepacific Corporation,2015,Unknown,https://wikirate.org/~2742448
https://wikirate.org/~2913535,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",KT Corporation,2015,Unknown,https://wikirate.org/~2766075
https://wikirate.org/~4048045,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Daabon Group,2015,Unknown,https://wikirate.org/~4035847
https://wikirate.org/~2904040,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Woori Bank,2015,Unknown,https://wikirate.org/~2743870
https://wikirate.org/~2912129,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",KUMHO Tire Co Inc KUMHO,2015,Unknown,https://wikirate.org/~2851744
https://wikirate.org/~5601321,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Industrial Agraria La Palma Limitada-indupalma LTDA,2015,Unknown,https://wikirate.org/~5575862
https://wikirate.org/~4048918,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo Exito,2015,Unknown,https://wikirate.org/~3991638
https://wikirate.org/~5636194,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",CEMEX COLOMBIA,2015,Unknown,https://wikirate.org/~5632127
https://wikirate.org/~6027325,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Comcel S.A,2015,Unknown,https://wikirate.org/~2666867
https://wikirate.org/~4040973,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Compensation International Progress S.A. - Ciprogress Greenlife,2015,Unknown,https://wikirate.org/~2666895
https://wikirate.org/~2766859,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Doosan Infracore,2015,Unknown,https://wikirate.org/~2758175
https://wikirate.org/~4047534,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Eternit Colombiana S.A.,2015,Unknown,https://wikirate.org/~4047407
https://wikirate.org/~5623857,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Cerrejon,2015,Unknown,https://wikirate.org/~5510177
https://wikirate.org/~2905637,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",American Express Global Business Travel,2015,Unknown,https://wikirate.org/~2801758
https://wikirate.org/~3517762,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)","Fuji Xerox Co., Ltd.",2015,Unknown,https://wikirate.org/~3517672
https://wikirate.org/~6013354,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Arvind Limited,2015,Unknown,https://wikirate.org/~5300995
https://wikirate.org/~6020167,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Hudson's Bay Company,2015,Unknown,https://wikirate.org/~5339102
https://wikirate.org/~4049850,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Enka de Colombia S.A,2015,Unknown,https://wikirate.org/~3149412
https://wikirate.org/~5634045,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Alqueria Colombia,2015,Unknown,https://wikirate.org/~5383160
https://wikirate.org/~4045881,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Grupo aviatur,2015,Unknown,https://wikirate.org/~4044829
https://wikirate.org/~5633260,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banco de la Republica,2015,Unknown,https://wikirate.org/~5632161
https://wikirate.org/~3513805,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Korea Gas Corporation (KOGAS),2015,Unknown,https://wikirate.org/~3511154
https://wikirate.org/~4040968,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Constructora Bolivar,2015,Unknown,https://wikirate.org/~4036084
https://wikirate.org/~4057065,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Olimpica,2015,Unknown,https://wikirate.org/~4056835
https://wikirate.org/~5638440,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Claro Colombia,2015,Unknown,https://wikirate.org/~5619678
https://wikirate.org/~4059354,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ingenio Pichichi,2015,Unknown,https://wikirate.org/~4059264
https://wikirate.org/~2514208,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Impala Platinum,2015,Unknown,https://wikirate.org/~2497425
https://wikirate.org/~5355128,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Vale SA,2015,Unknown,https://wikirate.org/~5355037
https://wikirate.org/~1044533,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",PostNL,2015,Unknown,https://wikirate.org/~1044502
https://wikirate.org/~2553305,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Lonmin,2015,Unknown,https://wikirate.org/~2433475
https://wikirate.org/~2635448,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Dogus Otomotiv,2015,Unknown,https://wikirate.org/~2433231
https://wikirate.org/~2510394,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Brisa Bridgestone,2015,Unknown,https://wikirate.org/~2313912
https://wikirate.org/~2763456,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Hyundai Mobis,2015,Unknown,https://wikirate.org/~2743913
https://wikirate.org/~6006418,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",American Eagle Outfitters,2015,Unknown,https://wikirate.org/~5300987
https://wikirate.org/~3598366,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Bell Canada,2015,Unknown,https://wikirate.org/~3552290
https://wikirate.org/~2636556,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Dialog Axiata,2015,Unknown,https://wikirate.org/~2433224
https://wikirate.org/~2512554,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",du (Emirates Integrated Telecommunications Company PJSC),2015,Unknown,https://wikirate.org/~2466440
https://wikirate.org/~2487317,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Safaricom Limited,2015,Unknown,https://wikirate.org/~2315472
https://wikirate.org/~2500530,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Calgon Carbon,2015,Unknown,https://wikirate.org/~2500481
https://wikirate.org/~937557,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",De Beers,2015,Unknown,https://wikirate.org/~937533
https://wikirate.org/~2634315,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Royal Mail Group,2015,Unknown,https://wikirate.org/~2582941
https://wikirate.org/~2389122,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Access Bank PLC,2015,Unknown,https://wikirate.org/~2388658
https://wikirate.org/~3521988,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",China Development Bank,2015,Unknown,https://wikirate.org/~3516259
https://wikirate.org/~2524670,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Nedbank Group,2015,Unknown,https://wikirate.org/~2522888
https://wikirate.org/~2668900,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Korea East-West Power Corporation,2015,Unknown,https://wikirate.org/~2585383
https://wikirate.org/~2484970,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Seven Energy Nigeria,2015,Unknown,https://wikirate.org/~2481540
https://wikirate.org/~4056886,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Suramericana,2015,Unknown,https://wikirate.org/~4042997
https://wikirate.org/~2543931,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",The Stock Exchange of Thailand (SET),2015,Unknown,https://wikirate.org/~2543280
https://wikirate.org/~2495225,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Yapi Kredi,2015,Unknown,https://wikirate.org/~2477121
https://wikirate.org/~2532272,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",ECI Telecom,2015,Unknown,https://wikirate.org/~2315713
https://wikirate.org/~2590869,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Palsgaard,2015,Unknown,https://wikirate.org/~2433910
https://wikirate.org/~1011856,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Ascendas Real Estate Investment Trust (A-REIT),2015,Unknown,https://wikirate.org/~1008831
https://wikirate.org/~1039191,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Hydro Quebec,2015,Unknown,https://wikirate.org/~1039167
https://wikirate.org/~1042679,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Jaguar Land Rover,2015,Unknown,https://wikirate.org/~1042642
https://wikirate.org/~1130180,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Arcadis,2015,Unknown,https://wikirate.org/~1130026
https://wikirate.org/~3585734,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Coway,2015,Unknown,https://wikirate.org/~2659765
https://wikirate.org/~2593001,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Netafim,2015,Unknown,https://wikirate.org/~2433886
https://wikirate.org/~2535027,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AB InBev UK Limited,2015,Unknown,https://wikirate.org/~2523331
https://wikirate.org/~2906975,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Air France,2015,Unknown,https://wikirate.org/~2906958
https://wikirate.org/~2462022,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Aramex Tanzania Limited,2015,Unknown,https://wikirate.org/~2315672
https://wikirate.org/~2606152,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Fairmount Santrol Holdings Inc,2015,Unknown,https://wikirate.org/~2433276
https://wikirate.org/~2313251,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",OMV Petrom,2015,Unknown,https://wikirate.org/~2311762
https://wikirate.org/~2507291,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Odebrecht Angola,2015,Unknown,https://wikirate.org/~2506310
https://wikirate.org/~2387672,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Merafe Resources,2015,Unknown,https://wikirate.org/~2387572
https://wikirate.org/~5252510,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Qatar Fertiliser Company (QAFCO),2015,Unknown,https://wikirate.org/~5217807
https://wikirate.org/~2487774,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Fauji Fertilizer Company (FFC),2015,Unknown,https://wikirate.org/~2464862
https://wikirate.org/~2505745,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Crescent Enterprises,2015,Unknown,https://wikirate.org/~2504002
https://wikirate.org/~2533811,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Yasar Holding,2015,Unknown,https://wikirate.org/~2476822
https://wikirate.org/~2488410,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Kumba Iron Ore,2015,Unknown,https://wikirate.org/~2478285
https://wikirate.org/~2389800,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Wilson Bayly Holmes-Ovcon,2015,Unknown,https://wikirate.org/~2314878
https://wikirate.org/~2478083,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AfriSam,2015,Unknown,https://wikirate.org/~2314541
https://wikirate.org/~2523386,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",South African Post Office,2015,Unknown,https://wikirate.org/~2506301
https://wikirate.org/~2524372,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",AFROX (African Oxygen Limited),2015,Unknown,https://wikirate.org/~2322015
https://wikirate.org/~2517167,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Barloworld,2015,Unknown,https://wikirate.org/~2315052
https://wikirate.org/~2459319,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Exxaro Resources,2015,Unknown,https://wikirate.org/~2452674
https://wikirate.org/~2514488,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Banque Misr,2015,Unknown,https://wikirate.org/~2478000
